Date,gold_last,gold_open,gold_high,gold_low,gold_volume,gold_change_percent,oil_last,oil_open,oil_high,oil_low,oil_volume,oil_change_percent,dxy_last,dxy_open,dxy_high,dxy_low,dxy_volume,dxy_change_percent,sp500_last,sp500_open,sp500_high,sp500_low,sp500_volume,sp500_change_percent
2025-05-12,3220.0,3300.699951171875,3300.699951171875,3205.0,886.0,-2.4449344795252723,61.95000076293945,61.38999938964844,63.61000061035156,61.02000045776367,325865.0,0.9122029302144656,101.79000091552734,100.69000244140625,101.9800033569336,100.51000213623047,0.0,1.0924604702052791,5844.18994140625,5807.2001953125,5845.3701171875,5786.080078125,6014580000.0,0.6369635082256621
2025-05-13,3240.300048828125,3232.0,3251.39990234375,3223.5,2424.0,0.2568084414642636,63.66999816894531,62.0,63.900001525878906,61.650001525878906,258795.0,2.693545433782762,101.0,101.7300033569336,101.76000213623047,100.91000366210938,0.0,-0.7175890424108976,5886.5498046875,5854.14990234375,5906.64013671875,5845.02001953125,5516290000.0,0.5534518740420103
2025-05-14,3181.39990234375,3233.0,3233.0,3171.699951171875,3518.0,-1.5960438495592328,63.150001525878906,63.619998931884766,63.68000030517578,62.75,225626.0,-0.7387573308655124,101.04000091552734,100.94999694824219,101.13999938964844,100.2699966430664,0.0,0.08915697870828262,5892.580078125,5896.740234375,5906.5498046875,5872.10986328125,5233450000.0,-0.07055010199954888
2025-05-15,3220.699951171875,3151.0,3228.10009765625,3125.0,652.0,2.211994642077912,61.619998931884766,62.880001068115234,62.90999984741211,60.470001220703125,258404.0,-2.003820157168194,100.87999725341797,100.97000122070312,101.05999755859375,100.58999633789062,0.0,-0.08913931484305224,5916.93017578125,5869.81982421875,5924.2099609375,5865.16015625,4991290000.0,0.8025859902568679
2025-05-16,3182.0,3227.699951171875,3228.10009765625,3173.89990234375,199.0,-1.4158673935996684,62.4900016784668,61.70000076293945,62.709999084472656,61.25,121556.0,1.2803904469347487,101.08999633789062,100.7699966430664,101.26000213623047,100.5199966430664,0.0,0.3175545355604978,5958.3798828125,5929.08984375,5958.6201171875,5907.35986328125,4850850000.0,0.49400565406131186
2025-05-17,3182.0,3227.699951171875,3228.10009765625,3173.89990234375,199.0,-1.4158673935996684,62.4900016784668,61.70000076293945,62.709999084472656,61.25,121556.0,1.2803904469347487,101.08999633789062,100.7699966430664,101.26000213623047,100.5199966430664,0.0,0.3175545355604978,5958.3798828125,5929.08984375,5958.6201171875,5907.35986328125,4850850000.0,0.49400565406131186
2025-05-18,3182.0,3227.699951171875,3228.10009765625,3173.89990234375,199.0,-1.4158673935996684,62.4900016784668,61.70000076293945,62.709999084472656,61.25,121556.0,1.2803904469347487,101.08999633789062,100.7699966430664,101.26000213623047,100.5199966430664,0.0,0.3175545355604978,5958.3798828125,5929.08984375,5958.6201171875,5907.35986328125,4850850000.0,0.49400565406131186
2025-05-19,3228.89990234375,3234.39990234375,3241.0,3228.300048828125,266.0,-0.1700469999400669,62.689998626708984,62.75,63.400001525878906,61.56999969482422,95570.0,-0.09561971839205677,100.43000030517578,100.91000366210938,100.91000366210938,100.05999755859375,0.0,-0.4756746997461757,5963.60009765625,5902.8798828125,5968.60986328125,5895.68994140625,4144010000.0,1.028654081553479
2025-05-20,3280.300048828125,3219.0,3293.199951171875,3207.5,356.0,1.9043196280871386,62.560001373291016,62.68000030517578,63.16999816894531,62.189998626708984,250414.0,-0.19144692294275045,100.12000274658203,100.43000030517578,100.58000183105469,100.01000213623047,0.0,-0.30867027546725384,5940.4599609375,5944.66015625,5953.06005859375,5909.259765625,4416850000.0,-0.0706549273146265
2025-05-21,3309.300048828125,3293.39990234375,3317.5,3290.199951171875,979.0,0.48278821144859,61.56999969482422,62.27000045776367,64.19000244140625,61.279998779296875,302702.0,-1.1241380404585797,99.55999755859375,99.98999786376953,99.98999786376953,99.33999633789062,0.0,-0.43004331869436707,5844.60986328125,5910.18017578125,5938.3701171875,5830.91015625,5254250000.0,-1.1094469297009621
2025-05-22,3292.300048828125,3327.300048828125,3328.0,3282.699951171875,1210.0,-1.0519039307058287,61.20000076293945,61.33000183105469,61.75,60.25,258549.0,-0.2119697769997584,99.95999908447266,99.63999938964844,100.12000274658203,99.44000244140625,0.0,0.3211558578727404,5842.009765625,5841.259765625,5878.080078125,5825.81982421875,5157050000.0,0.012839696060319821
2025-05-23,3363.60009765625,3328.0,3363.60009765625,3323.5,47.0,1.0697144728440504,61.529998779296875,60.810001373291016,61.880001068115234,60.02000045776367,273392.0,1.1840114944021312,99.11000061035156,99.87999725341797,99.94000244140625,99.05000305175781,0.0,-0.7709217703648429,5802.81982421875,5781.89013671875,5829.509765625,5767.41015625,4662820000.0,0.36198694553331134
2025-05-24,3363.60009765625,3328.0,3363.60009765625,3323.5,47.0,1.0697144728440504,61.529998779296875,60.810001373291016,61.880001068115234,60.02000045776367,273392.0,1.1840114944021312,99.11000061035156,99.87999725341797,99.94000244140625,99.05000305175781,0.0,-0.7709217703648429,5802.81982421875,5781.89013671875,5829.509765625,5767.41015625,4662820000.0,0.36198694553331134
2025-05-25,3363.60009765625,3328.0,3363.60009765625,3323.5,47.0,1.0697144728440504,61.529998779296875,60.810001373291016,61.880001068115234,60.02000045776367,273392.0,1.1840114944021312,99.11000061035156,99.87999725341797,99.94000244140625,99.05000305175781,0.0,-0.7709217703648429,5802.81982421875,5781.89013671875,5829.509765625,5767.41015625,4662820000.0,0.36198694553331134
2025-05-26,3363.60009765625,3328.0,3363.60009765625,3323.5,47.0,1.0697144728440504,61.529998779296875,60.810001373291016,61.880001068115234,60.02000045776367,273392.0,1.1840114944021312,98.93000030517578,99.08999633789062,99.16000366210938,98.69000244140625,0.0,-0.16146537352697782,5802.81982421875,5781.89013671875,5829.509765625,5767.41015625,4662820000.0,0.36198694553331134
2025-05-27,3299.10009765625,3332.5,3341.0,3296.300048828125,189.0,-1.0022476322205551,60.88999938964844,61.70000076293945,62.13999938964844,60.2599983215332,291317.0,-1.312806099311345,99.5199966430664,98.95999908447266,99.62000274658203,98.77999877929688,0.0,0.5658827443154418,5921.5400390625,5854.06982421875,5924.330078125,5854.06982421875,5366380000.0,1.152535191237733
2025-05-28,3293.60009765625,3293.60009765625,3293.60009765625,3293.60009765625,127758.0,0.0,61.84000015258789,61.040000915527344,62.540000915527344,60.849998474121094,260374.0,1.3106147199566034,99.87999725341797,99.52999877929688,99.95999908447266,99.44000244140625,0.0,0.35165123923813063,5888.5498046875,5925.5400390625,5939.919921875,5881.8798828125,4665050000.0,-0.6242508553001416
2025-05-29,3317.10009765625,3283.699951171875,3328.800048828125,3242.39990234375,24370.0,1.017149769498741,60.939998626708984,61.83000183105469,63.06999969482422,60.54999923706055,299859.0,-1.4394358369543032,99.27999877929688,100.54000091552734,100.54000091552734,99.22000122070312,0.0,-1.253234657605692,5912.169921875,5939.9599609375,5943.1298828125,5873.7998046875,4569750000.0,-0.46784892903745967
2025-05-30,3288.89990234375,3315.10009765625,3318.0,3270.89990234375,2213.0,-0.790328935498006,60.790000915527344,60.939998626708984,61.720001220703125,59.7400016784668,384927.0,-0.24613999764007072,99.33000183105469,99.25,99.66999816894531,99.12999725341797,0.0,0.08060637889641058,5911.68994140625,5903.669921875,5922.14013671875,5843.66015625,6378540000.0,0.1358480341445453
2025-05-31,3288.89990234375,3315.10009765625,3318.0,3270.89990234375,2213.0,-0.790328935498006,60.790000915527344,60.939998626708984,61.720001220703125,59.7400016784668,384927.0,-0.24613999764007072,99.33000183105469,99.25,99.66999816894531,99.12999725341797,0.0,0.08060637889641058,5911.68994140625,5903.669921875,5922.14013671875,5843.66015625,6378540000.0,0.1358480341445453
2025-06-01,3288.89990234375,3315.10009765625,3318.0,3270.89990234375,2213.0,-0.790328935498006,60.790000915527344,60.939998626708984,61.720001220703125,59.7400016784668,384927.0,-0.24613999764007072,99.33000183105469,99.25,99.66999816894531,99.12999725341797,0.0,0.08060637889641058,5911.68994140625,5903.669921875,5922.14013671875,5843.66015625,6378540000.0,0.1358480341445453
2025-06-02,3370.60009765625,3296.89990234375,3380.800048828125,3296.89990234375,976.0,2.2354392761547563,62.52000045776367,61.11000061035156,63.880001068115234,61.060001373291016,403580.0,2.307314405709998,98.69999694824219,99.41000366210938,99.41999816894531,98.61000061035156,0.0,-0.7142205891878567,5935.93994140625,5896.68017578125,5937.39990234375,5861.43017578125,4832240000.0,0.6657943869204078
2025-06-03,3350.199951171875,3385.10009765625,3390.0,3331.300048828125,6410.0,-1.0309930423782416,63.40999984741211,63.02000045776367,63.88999938964844,62.400001525878906,291260.0,0.6188501853626882,99.25,98.58999633789062,99.33000183105469,98.58000183105469,0.0,0.6694428305356565,5970.3701171875,5938.56005859375,5981.35009765625,5929.0,5026680000.0,0.5356527218701332
2025-06-04,3373.5,3355.0,3380.0,3344.0,207.0,0.5514157973174367,62.849998474121094,63.36000061035156,63.959999084472656,62.16999816894531,321128.0,-0.8049276062461814,98.79000091552734,99.18000030517578,99.38999938964844,98.66999816894531,0.0,-0.3932238238036032,5970.81005859375,5978.93994140625,5990.47998046875,5966.10986328125,4767050000.0,-0.13597532158163556
2025-06-05,3350.699951171875,3371.5,3400.0,3343.699951171875,731.0,-0.6169375301238321,63.369998931884766,62.7599983215332,63.97999954223633,62.5,232423.0,0.9719576588042529,98.73999786376953,98.80000305175781,98.94000244140625,98.3499984741211,0.0,-0.06073399406358992,5939.2998046875,5985.669921875,5999.7001953125,5921.2001953125,5091850000.0,-0.7746855037568567
2025-06-06,3322.699951171875,3364.300048828125,3364.300048828125,3306.0,81.0,-1.2365156808989264,64.58000183105469,63.33000183105469,64.80000305175781,62.81999969482422,310133.0,1.9737880370422574,99.19000244140625,98.69999694824219,99.36000061035156,98.66000366210938,0.0,0.4964594815752822,6000.35986328125,5987.06005859375,6016.8701171875,5978.6298828125,4355710000.0,0.22214249660665472
2025-06-07,3322.699951171875,3364.300048828125,3364.300048828125,3306.0,81.0,-1.2365156808989264,64.58000183105469,63.33000183105469,64.80000305175781,62.81999969482422,310133.0,1.9737880370422574,99.19000244140625,98.69999694824219,99.36000061035156,98.66000366210938,0.0,0.4964594815752822,6000.35986328125,5987.06005859375,6016.8701171875,5978.6298828125,4355710000.0,0.22214249660665472
2025-06-08,3322.699951171875,3364.300048828125,3364.300048828125,3306.0,81.0,-1.2365156808989264,64.58000183105469,63.33000183105469,64.80000305175781,62.81999969482422,310133.0,1.9737880370422574,99.19000244140625,98.69999694824219,99.36000061035156,98.66000366210938,0.0,0.4964594815752822,6000.35986328125,5987.06005859375,6016.8701171875,5978.6298828125,4355710000.0,0.22214249660665472
2025-06-09,3332.10009765625,3315.60009765625,3334.60009765625,3290.0,1887.0,0.4976474699606751,65.29000091552734,64.80000305175781,65.43000030517578,64.19999694824219,235900.0,0.7561695072423908,98.94000244140625,99.19999694824219,99.2300033569336,98.81999969482422,0.0,-0.2620912447926689,6005.8798828125,6004.6298828125,6021.31005859375,5994.18017578125,4642360000.0,0.020817269746766048
2025-06-10,3320.89990234375,3302.0,3344.300048828125,3302.0,1887.0,0.5723774180420957,64.9800033569336,65.45999908447266,66.27999877929688,64.56999969482422,235900.0,-0.7332657107429126,99.05000305175781,98.9800033569336,99.38999938964844,98.86000061035156,0.0,0.07072104713089529,6038.81005859375,6009.91015625,6043.009765625,6000.27978515625,4882880000.0,0.48087078828783447
2025-06-11,3358.60009765625,3344.300048828125,3382.300048828125,3335.39990234375,140668.0,0.42759467210891783,66.37999725341797,64.76000213623047,66.63999938964844,64.5999984741211,144734.0,2.5015365406870202,98.69599914550781,98.95899963378906,99.22100067138672,98.58000183105469,0.0,-0.26576712502603933,6056.06005859375,6049.3798828125,6059.02001953125,6031.81005859375,790782674.0,0.11042744728645192
2025-06-12,3358.60009765625,3344.300048828125,3382.300048828125,3335.39990234375,140668.0,0.42759467210891783,66.37999725341797,64.76000213623047,66.63999938964844,64.5999984741211,144734.0,2.5015365406870202,98.69599914550781,98.95899963378906,99.22100067138672,98.58000183105469,0.0,-0.26576712502603933,6056.06005859375,6049.3798828125,6059.02001953125,6031.81005859375,790782674.0,0.11042744728645192
